Tract ID,County,Vacant Units,Year
6098,San Mateo,58,2010
6099,San Mateo,26,2010
6100,San Mateo,138,2010
6101,San Mateo,0,2010
6102.01,San Mateo,107,2010
6102.02,San Mateo,67,2010
6102.03,San Mateo,97,2010
6103.02,San Mateo,41,2010
6103.03,San Mateo,219,2010
6103.04,San Mateo,27,2010
6104,San Mateo,83,2010
6105,San Mateo,64,2010
6106.01,San Mateo,37,2010
6106.02,San Mateo,68,2010
6107,San Mateo,84,2010
6108,San Mateo,25,2010
6109,San Mateo,189,2010
6110,San Mateo,158,2010
6111,San Mateo,25,2010
6112,San Mateo,0,2010
6113,San Mateo,142,2010
6114,San Mateo,201,2010
6115,San Mateo,40,2010
6116,San Mateo,7,2010
6117,San Mateo,125,2010
6118,San Mateo,16,2010
6119,San Mateo,184,2010
6120,San Mateo,128,2010
6121,San Mateo,677,2010
6125,San Mateo,156,2010
6126,San Mateo,187,2010
6127,San Mateo,96,2010
6128,San Mateo,96,2010
6129,San Mateo,93,2010
6130,San Mateo,65,2010
6132,San Mateo,145,2010
6133,San Mateo,142,2010
6134,San Mateo,143,2010
6135.01,San Mateo,53,2010
6135.02,San Mateo,139,2010
6136,San Mateo,46,2010
6137,San Mateo,68,2010
6138,San Mateo,366,2010
6139,San Mateo,41,2010
6140,San Mateo,229,2010
9843,San Mateo,0,2010
9901,San Mateo,0,2010
5001,Santa Clara,58,2010
5002,Santa Clara,70,2010
5003,Santa Clara,108,2010
5004,Santa Clara,70,2010
5005,Santa Clara,150,2010
5006,Santa Clara,139,2010
5008,Santa Clara,283,2010
5009.01,Santa Clara,204,2010
5009.02,Santa Clara,130,2010
5010,Santa Clara,157,2010
5011.01,Santa Clara,62,2010
5011.02,Santa Clara,107,2010
5012,Santa Clara,11,2010
5013,Santa Clara,75,2010
5014.01,Santa Clara,46,2010
5014.02,Santa Clara,0,2010
5015.01,Santa Clara,15,2010
5015.02,Santa Clara,135,2010
5016,Santa Clara,392,2010
5017,Santa Clara,79,2010
5018,Santa Clara,129,2010
5019,Santa Clara,52,2010
5020.01,Santa Clara,66,2010
5020.02,Santa Clara,144,2010
5021.01,Santa Clara,82,2010
5021.02,Santa Clara,141,2010
5022.01,Santa Clara,136,2010
5022.02,Santa Clara,140,2010
5023.01,Santa Clara,21,2010
5023.02,Santa Clara,84,2010
5024,Santa Clara,110,2010
5025,Santa Clara,170,2010
5026.01,Santa Clara,0,2010
5026.03,Santa Clara,51,2010
5026.04,Santa Clara,108,2010
5027.01,Santa Clara,196,2010
5027.02,Santa Clara,95,2010
5028,Santa Clara,47,2010
5029.01,Santa Clara,91,2010
5029.02,Santa Clara,126,2010
5029.03,Santa Clara,142,2010
5029.06,Santa Clara,70,2010
5029.07,Santa Clara,49,2010
5029.08,Santa Clara,56,2010
5029.09,Santa Clara,94,2010
5029.10,Santa Clara,38,2010
5030.01,Santa Clara,52,2010
5030.02,Santa Clara,0,2010
5030.03,Santa Clara,0,2010
5031.05,Santa Clara,35,2010
5031.08,Santa Clara,106,2010
5031.10,Santa Clara,37,2010
5031.11,Santa Clara,52,2010
5031.12,Santa Clara,109,2010
5031.13,Santa Clara,0,2010
5031.15,Santa Clara,198,2010
5031.16,Santa Clara,110,2010
5031.17,Santa Clara,27,2010
5031.18,Santa Clara,182,2010
5031.21,Santa Clara,102,2010
5031.22,Santa Clara,117,2010
5031.23,Santa Clara,146,2010
5032.04,Santa Clara,157,2010
5032.07,Santa Clara,45,2010
5032.08,Santa Clara,38,2010
5032.10,Santa Clara,34,2010
5032.11,Santa Clara,54,2010
5032.12,Santa Clara,0,2010
5032.13,Santa Clara,25,2010
5032.14,Santa Clara,100,2010
5032.17,Santa Clara,54,2010
5032.18,Santa Clara,50,2010
5033.04,Santa Clara,120,2010
5033.05,Santa Clara,37,2010
5033.06,Santa Clara,78,2010
5033.12,Santa Clara,92,2010
5033.13,Santa Clara,24,2010
5033.15,Santa Clara,64,2010
5033.21,Santa Clara,46,2010
5033.22,Santa Clara,34,2010
5033.23,Santa Clara,0,2010
5033.24,Santa Clara,23,2010
5033.25,Santa Clara,102,2010
5033.26,Santa Clara,23,2010
5033.27,Santa Clara,144,2010
5033.29,Santa Clara,31,2010
5033.30,Santa Clara,74,2010
5033.31,Santa Clara,14,2010
5033.32,Santa Clara,42,2010
5033.33,Santa Clara,35,2010
5033.34,Santa Clara,0,2010
5033.36,Santa Clara,25,2010
5033.37,Santa Clara,10,2010
5034.01,Santa Clara,93,2010
5034.02,Santa Clara,52,2010
5035.04,Santa Clara,12,2010
5035.06,Santa Clara,102,2010
5035.07,Santa Clara,44,2010
5035.08,Santa Clara,93,2010
5035.09,Santa Clara,0,2010
5035.10,Santa Clara,37,2010
5035.11,Santa Clara,85,2010
5036.01,Santa Clara,88,2010
5036.02,Santa Clara,140,2010
5037.03,Santa Clara,95,2010
5037.07,Santa Clara,133,2010
5037.08,Santa Clara,0,2010
5037.09,Santa Clara,44,2010
5037.10,Santa Clara,0,2010
5037.11,Santa Clara,24,2010
5037.12,Santa Clara,32,2010
5037.13,Santa Clara,23,2010
5038.02,Santa Clara,65,2010
5038.03,Santa Clara,39,2010
5038.04,Santa Clara,46,2010
5039.02,Santa Clara,82,2010
5039.03,Santa Clara,37,2010
5040.01,Santa Clara,83,2010
5040.02,Santa Clara,119,2010
5041.01,Santa Clara,60,2010
5041.02,Santa Clara,81,2010
5042.01,Santa Clara,43,2010
5042.02,Santa Clara,130,2010
5043.07,Santa Clara,22,2010
5043.08,Santa Clara,9,2010
5043.11,Santa Clara,21,2010
5043.14,Santa Clara,27,2010
5043.15,Santa Clara,12,2010
5043.16,Santa Clara,0,2010
5043.17,Santa Clara,46,2010
5043.18,Santa Clara,90,2010
5043.19,Santa Clara,35,2010
5043.20,Santa Clara,0,2010
5043.21,Santa Clara,0,2010
5043.22,Santa Clara,161,2010
5043.23,Santa Clara,66,2010
5044.10,Santa Clara,48,2010
5044.11,Santa Clara,47,2010
5044.12,Santa Clara,63,2010
5044.13,Santa Clara,10,2010
5044.14,Santa Clara,31,2010
5044.15,Santa Clara,0,2010
5044.16,Santa Clara,75,2010
5044.17,Santa Clara,32,2010
5044.18,Santa Clara,65,2010
5044.20,Santa Clara,51,2010
5044.21,Santa Clara,52,2010
5044.22,Santa Clara,0,2010
5044.23,Santa Clara,74,2010
5045.04,Santa Clara,387,2010
5045.05,Santa Clara,88,2010
5045.06,Santa Clara,225,2010
5045.07,Santa Clara,24,2010
5046.01,Santa Clara,172,2010
5046.02,Santa Clara,18,2010
5047,Santa Clara,30,2010
5048.02,Santa Clara,69,2010
5048.03,Santa Clara,53,2010
5048.05,Santa Clara,40,2010
5048.06,Santa Clara,28,2010
5049.01,Santa Clara,204,2010
5050.01,Santa Clara,534,2010
5050.06,Santa Clara,168,2010
5050.07,Santa Clara,27,2010
5050.08,Santa Clara,311,2010
5050.09,Santa Clara,217,2010
5051,Santa Clara,40,2010
5052.02,Santa Clara,69,2010
5052.03,Santa Clara,108,2010
5053.01,Santa Clara,55,2010
5053.02,Santa Clara,91,2010
5053.03,Santa Clara,81,2010
5053.04,Santa Clara,67,2010
5053.05,Santa Clara,109,2010
5054.01,Santa Clara,55,2010
5054.02,Santa Clara,84,2010
5054.03,Santa Clara,212,2010
5055,Santa Clara,96,2010
5056,Santa Clara,121,2010
5057,Santa Clara,48,2010
5058,Santa Clara,101,2010
5059,Santa Clara,136,2010
5060,Santa Clara,0,2010
5061.01,Santa Clara,30,2010
5061.02,Santa Clara,37,2010
5061.03,Santa Clara,45,2010
5062.02,Santa Clara,129,2010
5062.03,Santa Clara,220,2010
5062.04,Santa Clara,34,2010
5063.01,Santa Clara,110,2010
5063.02,Santa Clara,126,2010
5063.04,Santa Clara,166,2010
5063.05,Santa Clara,65,2010
5064.01,Santa Clara,203,2010
5064.02,Santa Clara,112,2010
5065.01,Santa Clara,209,2010
5065.02,Santa Clara,125,2010
5065.03,Santa Clara,131,2010
5066.01,Santa Clara,122,2010
5066.03,Santa Clara,0,2010
5066.04,Santa Clara,50,2010
5066.05,Santa Clara,81,2010
5066.06,Santa Clara,53,2010
5067.01,Santa Clara,27,2010
5067.02,Santa Clara,113,2010
5067.03,Santa Clara,116,2010
5068.01,Santa Clara,124,2010
5068.02,Santa Clara,9,2010
5068.03,Santa Clara,35,2010
5068.04,Santa Clara,25,2010
5069,Santa Clara,112,2010
5070.01,Santa Clara,125,2010
5070.02,Santa Clara,62,2010
5071,Santa Clara,92,2010
5072.03,Santa Clara,97,2010
5072.05,Santa Clara,85,2010
5072.06,Santa Clara,0,2010
5073.01,Santa Clara,44,2010
5073.02,Santa Clara,93,2010
5074.01,Santa Clara,35,2010
5074.02,Santa Clara,103,2010
5075,Santa Clara,61,2010
5076,Santa Clara,62,2010
5077.01,Santa Clara,14,2010
5077.02,Santa Clara,104,2010
5077.03,Santa Clara,142,2010
5078.05,Santa Clara,143,2010
5078.06,Santa Clara,182,2010
5078.07,Santa Clara,0,2010
5078.08,Santa Clara,36,2010
5079.03,Santa Clara,11,2010
5079.04,Santa Clara,0,2010
5079.05,Santa Clara,44,2010
5079.06,Santa Clara,0,2010
5080.01,Santa Clara,207,2010
5080.03,Santa Clara,8,2010
5080.04,Santa Clara,145,2010
5081.01,Santa Clara,135,2010
5081.02,Santa Clara,24,2010
5082.02,Santa Clara,139,2010
5082.03,Santa Clara,10,2010
5082.04,Santa Clara,38,2010
5083.01,Santa Clara,34,2010
5083.03,Santa Clara,22,2010
5083.04,Santa Clara,261,2010
5084.01,Santa Clara,87,2010
5084.03,Santa Clara,59,2010
5084.04,Santa Clara,125,2010
5085.03,Santa Clara,95,2010
5085.04,Santa Clara,180,2010
5085.05,Santa Clara,82,2010
5085.07,Santa Clara,0,2010
5085.08,Santa Clara,185,2010
5086.01,Santa Clara,64,2010
5086.02,Santa Clara,151,2010
5087.03,Santa Clara,198,2010
5087.04,Santa Clara,126,2010
5088,Santa Clara,88,2010
5089,Santa Clara,56,2010
5090,Santa Clara,41,2010
5091.02,Santa Clara,164,2010
5091.05,Santa Clara,0,2010
5091.06,Santa Clara,176,2010
5091.07,Santa Clara,63,2010
5091.08,Santa Clara,185,2010
5091.09,Santa Clara,105,2010
5092.01,Santa Clara,397,2010
5092.02,Santa Clara,121,2010
5093.02,Santa Clara,40,2010
5093.03,Santa Clara,53,2010
5093.04,Santa Clara,14,2010
5094.01,Santa Clara,96,2010
5094.03,Santa Clara,98,2010
5094.04,Santa Clara,80,2010
5095,Santa Clara,78,2010
5096,Santa Clara,139,2010
5097,Santa Clara,40,2010
5098.01,Santa Clara,42,2010
5098.02,Santa Clara,27,2010
5099.01,Santa Clara,26,2010
5099.02,Santa Clara,49,2010
5100.01,Santa Clara,13,2010
5100.02,Santa Clara,47,2010
5101,Santa Clara,12,2010
5102,Santa Clara,57,2010
5103,Santa Clara,136,2010
5104,Santa Clara,0,2010
5105,Santa Clara,89,2010
5106,Santa Clara,99,2010
5107,Santa Clara,142,2010
5108.01,Santa Clara,76,2010
5108.02,Santa Clara,0,2010
5108.03,Santa Clara,27,2010
5109,Santa Clara,63,2010
5110,Santa Clara,193,2010
5111,Santa Clara,78,2010
5112,Santa Clara,34,2010
5113.01,Santa Clara,111,2010
5113.02,Santa Clara,143,2010
5114,Santa Clara,132,2010
5115,Santa Clara,253,2010
5116.08,Santa Clara,0,2010
5116.09,Santa Clara,202,2010
5117.01,Santa Clara,53,2010
5117.02,Santa Clara,10,2010
5117.04,Santa Clara,57,2010
5117.05,Santa Clara,0,2010
5117.07,Santa Clara,134,2010
5118,Santa Clara,158,2010
5119.05,Santa Clara,48,2010
5119.07,Santa Clara,0,2010
5119.09,Santa Clara,38,2010
5119.10,Santa Clara,56,2010
5119.11,Santa Clara,66,2010
5119.12,Santa Clara,13,2010
5119.13,Santa Clara,8,2010
5119.14,Santa Clara,13,2010
5119.15,Santa Clara,34,2010
5119.16,Santa Clara,45,2010
5120.01,Santa Clara,0,2010
5120.05,Santa Clara,13,2010
5120.17,Santa Clara,100,2010
5120.19,Santa Clara,26,2010
5120.20,Santa Clara,73,2010
5120.21,Santa Clara,38,2010
5120.22,Santa Clara,129,2010
5120.23,Santa Clara,103,2010
5120.24,Santa Clara,104,2010
5120.25,Santa Clara,0,2010
5120.26,Santa Clara,0,2010
5120.27,Santa Clara,77,2010
5120.29,Santa Clara,32,2010
5120.30,Santa Clara,57,2010
5120.31,Santa Clara,32,2010
5120.32,Santa Clara,21,2010
5120.33,Santa Clara,55,2010
5120.34,Santa Clara,0,2010
5120.35,Santa Clara,27,2010
5120.36,Santa Clara,76,2010
5120.37,Santa Clara,86,2010
5120.38,Santa Clara,46,2010
5120.39,Santa Clara,0,2010
5120.42,Santa Clara,41,2010
5120.43,Santa Clara,27,2010
5120.45,Santa Clara,32,2010
5120.47,Santa Clara,38,2010
5120.52,Santa Clara,177,2010
5120.53,Santa Clara,33,2010
5121,Santa Clara,31,2010
5122,Santa Clara,100,2010
5123.05,Santa Clara,174,2010
5123.07,Santa Clara,302,2010
5123.08,Santa Clara,45,2010
5123.09,Santa Clara,81,2010
5123.10,Santa Clara,17,2010
5123.11,Santa Clara,102,2010
5123.12,Santa Clara,111,2010
5123.13,Santa Clara,51,2010
5123.14,Santa Clara,86,2010
5124.01,Santa Clara,65,2010
5124.02,Santa Clara,77,2010
5125.03,Santa Clara,87,2010
5125.05,Santa Clara,93,2010
5125.06,Santa Clara,108,2010
5125.08,Santa Clara,0,2010
5125.09,Santa Clara,0,2010
5125.10,Santa Clara,157,2010
5126.02,Santa Clara,111,2010
5126.03,Santa Clara,128,2010
5126.04,Santa Clara,21,2010
5130,Santa Clara,245,2010
5135,Santa Clara,42,2010
2501.03,Solano,73,2010
2501.04,Solano,78,2010
2501.05,Solano,105,2010
2501.06,Solano,133,2010
2502,Solano,169,2010
2503,Solano,161,2010
2504,Solano,154,2010
2505.01,Solano,29,2010
2505.02,Solano,83,2010
2506.01,Solano,171,2010
2506.04,Solano,78,2010
2506.05,Solano,186,2010
2507.01,Solano,205,2010
2508.01,Solano,276,2010
2509,Solano,241,2010
2510,Solano,242,2010
2511,Solano,157,2010
2512,Solano,162,2010
2513,Solano,76,2010
2514,Solano,123,2010
2515,Solano,216,2010
2516,Solano,223,2010
2517.01,Solano,365,2010
2517.02,Solano,158,2010
2518.02,Solano,183,2010
2518.03,Solano,68,2010
2518.04,Solano,89,2010
2519.01,Solano,303,2010
2519.02,Solano,170,2010
2519.03,Solano,324,2010
2520,Solano,272,2010
2521.02,Solano,233,2010
2521.03,Solano,144,2010
2521.04,Solano,69,2010
2521.05,Solano,142,2010
2521.06,Solano,99,2010
2521.07,Solano,95,2010
2521.08,Solano,79,2010
2522.01,Solano,173,2010
2522.02,Solano,158,2010
2523.05,Solano,59,2010
2523.06,Solano,105,2010
2523.10,Solano,65,2010
2523.11,Solano,90,2010
2523.12,Solano,56,2010
2523.13,Solano,182,2010
2523.14,Solano,159,2010
2523.15,Solano,91,2010
2523.16,Solano,48,2010
2523.17,Solano,178,2010
2524.01,Solano,205,2010
2524.02,Solano,149,2010
2525.01,Solano,76,2010
2525.02,Solano,51,2010
2526.04,Solano,194,2010
2526.05,Solano,87,2010
2526.06,Solano,124,2010
2526.07,Solano,68,2010
2526.08,Solano,144,2010
2526.10,Solano,0,2010
2526.11,Solano,91,2010
2527.02,Solano,173,2010
2527.03,Solano,117,2010
2527.04,Solano,93,2010
2527.05,Solano,54,2010
2527.06,Solano,41,2010
2527.07,Solano,168,2010
2528.01,Solano,408,2010
2528.02,Solano,155,2010
2529.03,Solano,102,2010
2529.04,Solano,101,2010
2529.08,Solano,78,2010
2529.09,Solano,62,2010
2529.10,Solano,103,2010
2529.11,Solano,134,2010
2529.12,Solano,82,2010
2529.13,Solano,11,2010
2529.14,Solano,97,2010
2529.15,Solano,0,2010
2530,Solano,0,2010
2531.01,Solano,100,2010
2531.05,Solano,293,2010
2531.06,Solano,55,2010
2531.07,Solano,231,2010
2531.08,Solano,169,2010
2532.01,Solano,0,2010
2532.03,Solano,58,2010
2532.04,Solano,238,2010
2532.05,Solano,19,2010
2532.06,Solano,0,2010
2533,Solano,13,2010
2534.02,Solano,197,2010
2534.03,Solano,49,2010
2534.04,Solano,107,2010
2535,Solano,410,2010
9800,Solano,0,2010
1501,Sonoma,92,2010
1502.02,Sonoma,373,2010
1502.03,Sonoma,137,2010
1502.04,Sonoma,180,2010
1503.03,Sonoma,334,2010
1503.04,Sonoma,206,2010
1503.05,Sonoma,164,2010
1503.06,Sonoma,177,2010
1505,Sonoma,543,2010
1506.01,Sonoma,83,2010
1506.02,Sonoma,47,2010
1506.03,Sonoma,133,2010
1506.07,Sonoma,25,2010
1506.09,Sonoma,14,2010
1506.10,Sonoma,9,2010
1506.11,Sonoma,88,2010
1506.12,Sonoma,132,2010
1507.01,Sonoma,76,2010
1507.02,Sonoma,67,2010
1508,Sonoma,193,2010
1509.01,Sonoma,213,2010
1509.02,Sonoma,120,2010
1510,Sonoma,45,2010
1511,Sonoma,147,2010
1512.01,Sonoma,273,2010
1512.03,Sonoma,0,2010
1512.04,Sonoma,32,2010
1513.01,Sonoma,44,2010
1513.05,Sonoma,115,2010
1513.06,Sonoma,122,2010
1513.07,Sonoma,181,2010
1513.08,Sonoma,78,2010
1513.09,Sonoma,87,2010
1513.10,Sonoma,60,2010
1513.11,Sonoma,28,2010
1514.01,Sonoma,146,2010
1514.02,Sonoma,227,2010
1515.02,Sonoma,133,2010
1515.03,Sonoma,18,2010
1515.04,Sonoma,66,2010
1516.01,Sonoma,253,2010
1516.02,Sonoma,202,2010
1517,Sonoma,249,2010
1518,Sonoma,125,2010
1519,Sonoma,149,2010
1520,Sonoma,112,2010
1521,Sonoma,136,2010
1522.01,Sonoma,246,2010
1522.02,Sonoma,182,2010
1522.03,Sonoma,136,2010
1523,Sonoma,0,2010
1524,Sonoma,116,2010
1525.01,Sonoma,66,2010
1525.02,Sonoma,55,2010
1526,Sonoma,414,2010
1527.01,Sonoma,273,2010
1527.02,Sonoma,144,2010
1528.01,Sonoma,101,2010
1528.02,Sonoma,286,2010
1529.03,Sonoma,62,2010
1529.04,Sonoma,104,2010
1529.05,Sonoma,147,2010
1529.06,Sonoma,113,2010
1530.01,Sonoma,144,2010
1530.02,Sonoma,176,2010
1530.03,Sonoma,100,2010
1530.05,Sonoma,107,2010
1530.06,Sonoma,198,2010
1531.02,Sonoma,69,2010
1531.03,Sonoma,50,2010
1531.04,Sonoma,91,2010
1532,Sonoma,143,2010
1533,Sonoma,484,2010
1534.01,Sonoma,113,2010
1534.03,Sonoma,161,2010
1534.04,Sonoma,126,2010
1535.01,Sonoma,133,2010
1535.02,Sonoma,292,2010
1536,Sonoma,323,2010
1537.03,Sonoma,1196,2010
1537.04,Sonoma,509,2010
1537.05,Sonoma,361,2010
1537.06,Sonoma,552,2010
1538.01,Sonoma,0,2010
1538.04,Sonoma,89,2010
1538.06,Sonoma,38,2010
1538.07,Sonoma,32,2010
1538.08,Sonoma,79,2010
1538.09,Sonoma,31,2010
1539.01,Sonoma,145,2010
1539.02,Sonoma,187,2010
1539.03,Sonoma,184,2010
1540,Sonoma,271,2010
1541,Sonoma,224,2010
1542.01,Sonoma,216,2010
1542.02,Sonoma,137,2010
1543.02,Sonoma,670,2010
1543.03,Sonoma,1347,2010
1543.04,Sonoma,778,2010
9901,Sonoma,0,2010
4001,Alameda,162,2011
4002,Alameda,37,2011
4003,Alameda,134,2011
4004,Alameda,68,2011
4005,Alameda,71,2011
4006,Alameda,65,2011
4007,Alameda,236,2011
4008,Alameda,257,2011
4009,Alameda,80,2011
4010,Alameda,500,2011
4011,Alameda,148,2011
4012,Alameda,33,2011
4013,Alameda,227,2011
4014,Alameda,432,2011
4015,Alameda,382,2011
4016,Alameda,173,2011
4017,Alameda,167,2011
4018,Alameda,277,2011
4022,Alameda,158,2011
4024,Alameda,126,2011
4025,Alameda,79,2011
4026,Alameda,71,2011
4027,Alameda,131,2011
4028,Alameda,211,2011
4029,Alameda,120,2011
4030,Alameda,375,2011
4031,Alameda,82,2011
4033,Alameda,334,2011
4034,Alameda,118,2011
4035.01,Alameda,170,2011
4035.02,Alameda,133,2011
4036,Alameda,369,2011
4037.01,Alameda,318,2011
4037.02,Alameda,33,2011
4038,Alameda,139,2011
4039,Alameda,122,2011
4040,Alameda,133,2011
4041.01,Alameda,207,2011
4041.02,Alameda,174,2011
4042,Alameda,64,2011
4043,Alameda,72,2011
4044,Alameda,233,2011
4045.01,Alameda,33,2011
4045.02,Alameda,134,2011
4046,Alameda,91,2011
4047,Alameda,47,2011
4048,Alameda,51,2011
4049,Alameda,56,2011
4050,Alameda,231,2011
4051,Alameda,101,2011
4052,Alameda,287,2011
4053.01,Alameda,63,2011
4053.02,Alameda,98,2011
4054.01,Alameda,259,2011
4054.02,Alameda,188,2011
4055,Alameda,181,2011
4056,Alameda,142,2011
4057,Alameda,322,2011
4058,Alameda,135,2011
4059.01,Alameda,169,2011
4059.02,Alameda,24,2011
4060,Alameda,175,2011
4061,Alameda,241,2011
4062.01,Alameda,226,2011
4062.02,Alameda,192,2011
4063,Alameda,169,2011
4064,Alameda,46,2011
4065,Alameda,365,2011
4066.01,Alameda,110,2011
4066.02,Alameda,121,2011
4067,Alameda,221,2011
4068,Alameda,133,2011
4069,Alameda,100,2011
4070,Alameda,341,2011
4071.01,Alameda,120,2011
4071.02,Alameda,189,2011
4072,Alameda,242,2011
4073,Alameda,51,2011
4074,Alameda,78,2011
4075,Alameda,200,2011
4076,Alameda,233,2011
4077,Alameda,176,2011
4078,Alameda,117,2011
4079,Alameda,196,2011
4080,Alameda,68,2011
4081,Alameda,261,2011
4082,Alameda,284,2011
4083,Alameda,140,2011
4084,Alameda,290,2011
4085,Alameda,248,2011
4086,Alameda,286,2011
4087,Alameda,542,2011
4088,Alameda,207,2011
4089,Alameda,131,2011
4090,Alameda,67,2011
4091,Alameda,54,2011
4092,Alameda,115,2011
4093,Alameda,125,2011
4094,Alameda,200,2011
4095,Alameda,174,2011
4096,Alameda,219,2011
4097,Alameda,294,2011
4098,Alameda,195,2011
4099,Alameda,77,2011
4100,Alameda,64,2011
4101,Alameda,64,2011
4102,Alameda,188,2011
4103,Alameda,93,2011
4104,Alameda,123,2011
4105,Alameda,69,2011
4201,Alameda,31,2011
4202,Alameda,43,2011
4203,Alameda,165,2011
4204,Alameda,48,2011
4205,Alameda,145,2011
4206,Alameda,100,2011
4211,Alameda,22,2011
4212,Alameda,82,2011
4213,Alameda,107,2011
4214,Alameda,0,2011
4215,Alameda,64,2011
4216,Alameda,132,2011
4217,Alameda,97,2011
4218,Alameda,80,2011
4219,Alameda,238,2011
4220,Alameda,76,2011
4221,Alameda,121,2011
4222,Alameda,130,2011
4223,Alameda,218,2011
4224,Alameda,12,2011
4225,Alameda,113,2011
4226,Alameda,0,2011
4227,Alameda,87,2011
4228,Alameda,106,2011
4229,Alameda,113,2011
4230,Alameda,67,2011
4231,Alameda,201,2011
4232,Alameda,115,2011
4233,Alameda,159,2011
4234,Alameda,222,2011
4235,Alameda,105,2011
4236.01,Alameda,79,2011
4236.02,Alameda,157,2011
4237,Alameda,216,2011
4238,Alameda,105,2011
4239.01,Alameda,75,2011
4239.02,Alameda,47,2011
4240.01,Alameda,164,2011
4240.02,Alameda,54,2011
4251.01,Alameda,0,2011
4251.02,Alameda,364,2011
4251.03,Alameda,179,2011
4251.04,Alameda,197,2011
4261,Alameda,130,2011
4262,Alameda,124,2011
4271,Alameda,91,2011
4272,Alameda,147,2011
4273,Alameda,173,2011
4276,Alameda,225,2011
4277,Alameda,152,2011
4278,Alameda,203,2011
4279,Alameda,112,2011
4280,Alameda,57,2011
4281,Alameda,111,2011
4282,Alameda,111,2011
4283.01,Alameda,161,2011
4283.02,Alameda,125,2011
4284,Alameda,183,2011
4285,Alameda,101,2011
4286,Alameda,168,2011
4287,Alameda,315,2011
4301.01,Alameda,22,2011
4301.02,Alameda,20,2011
4302,Alameda,98,2011
4303,Alameda,56,2011
4304,Alameda,0,2011
4305,Alameda,206,2011
4306,Alameda,57,2011
4307,Alameda,91,2011
4308,Alameda,127,2011
4309,Alameda,52,2011
4310,Alameda,47,2011
4311,Alameda,72,2011
4312,Alameda,198,2011
4321,Alameda,68,2011
4322,Alameda,155,2011
4323,Alameda,173,2011
4324,Alameda,95,2011
4325.01,Alameda,14,2011
4325.02,Alameda,0,2011
4326,Alameda,122,2011
4327,Alameda,92,2011
4328,Alameda,84,2011
4330,Alameda,172,2011
4331.02,Alameda,52,2011
4331.03,Alameda,10,2011
4331.04,Alameda,123,2011
4332,Alameda,123,2011
4333,Alameda,28,2011
4334,Alameda,21,2011
4335,Alameda,39,2011
4336,Alameda,62,2011
4337,Alameda,75,2011
4338,Alameda,73,2011
4339,Alameda,281,2011
4340,Alameda,199,2011
4351.02,Alameda,63,2011
4351.03,Alameda,43,2011
4351.04,Alameda,269,2011
4352,Alameda,76,2011
4353,Alameda,164,2011
4354,Alameda,328,2011
4355,Alameda,242,2011
4356.01,Alameda,67,2011
4356.02,Alameda,204,2011
